Disease,Group,Strategy,Augmenter,AUC_ROC,AUC_PR,Accuracy,Precision,Recall,Specificity,F1,Len Aug_x,AUC_no_aug,F1_no_aug
OA,Group_2,G2_30,Aug_19,0.707,0.3907,0.825806452,0.541666667,0.232142857,0.956692913,0.325,1085,0.74616,0.412472422
OA,Group_2,G2_30,Aug_18,0.7437,0.4915,0.838709677,0.625,0.267857143,0.964566929,0.375,1085,0.74616,0.412472422
OA,Group_2,G2_30,Aug_19,0.7302,0.4691,0.841935484,0.62962963,0.303571429,0.960629921,0.409638554,1085,0.74616,0.412472422
OA,Group_2,G2_30,Aug_18,0.7379,0.4763,0.838709677,0.607142857,0.303571429,0.956692913,0.404761905,1085,0.74616,0.412472422
OA,Group_2,G2_30,Aug_19,0.7496,0.4876,0.84516129,0.625,0.357142857,0.952755906,0.454545455,1085,0.74616,0.412472422
OA,Group_2,G2_30,Aug_18,0.7538,0.4435,0.829032258,0.538461538,0.375,0.929133858,0.442105263,1085,0.74616,0.412472422
OA,Group_2,G2_30,Aug_19,0.7625,0.4843,0.851612903,0.666666667,0.357142857,0.960629921,0.465116279,1085,0.74616,0.412472422
OA,Group_2,G2_30,Aug_18,0.674,0.3709,0.825806452,0.545454545,0.214285714,0.960629921,0.307692308,1085,0.74616,0.412472422
OA,Group_2,G2_30,Aug_19,0.6902,0.355,0.812903226,0.454545455,0.178571429,0.952755906,0.256410256,1085,0.74616,0.412472422
GERD,Group_2,G2_30,Aug_18,0.7753,0.5863,0.858064516,0.8,0.387096774,0.975806452,0.52173913,1062,0.7266,0.389094913
GERD,Group_2,G2_30,Aug_19,0.7693,0.5445,0.841935484,0.709677419,0.35483871,0.963709677,0.47311828,1062,0.7266,0.389094913
GERD,Group_2,G2_30,Aug_18,0.7747,0.5295,0.822580645,0.62962963,0.274193548,0.959677419,0.382022472,1062,0.7266,0.389094913
GERD,Group_2,G2_30,Aug_19,0.7682,0.5487,0.832258065,0.666666667,0.322580645,0.959677419,0.434782609,1062,0.7266,0.389094913
GERD,Group_2,G2_30,Aug_18,0.6843,0.4305,0.816129032,0.647058824,0.177419355,0.975806452,0.278481013,1062,0.7266,0.389094913
GERD,Group_2,G2_30,Aug_19,0.7567,0.4682,0.812903226,0.571428571,0.258064516,0.951612903,0.355555556,1062,0.7266,0.389094913
GERD,Group_2,G2_30,Aug_18,0.7583,0.5969,0.848387097,0.777777778,0.338709677,0.975806452,0.471910112,1062,0.7266,0.389094913
GERD,Group_2,G2_30,Aug_19,0.7304,0.5024,0.832258065,0.708333333,0.274193548,0.971774194,0.395348837,1062,0.7266,0.389094913
GERD,Group_2,G2_30,Aug_18,0.6958,0.3796,0.793548387,0.46875,0.241935484,0.931451613,0.319148936,1062,0.7266,0.389094913
GERD,Group_2,G2_30,Aug_19,0.7087,0.4757,0.809677419,0.551724138,0.258064516,0.947580645,0.351648352,1062,0.7266,0.389094913
GERD,Group_2,G2_30,Aug_18,0.7348,0.4554,0.822580645,0.58974359,0.370967742,0.935483871,0.455445545,1062,0.7266,0.389094913
GERD,Group_2,G2_30,Aug_19,0.748,0.4686,0.809677419,0.545454545,0.290322581,0.939516129,0.378947368,1062,0.7266,0.389094913
GERD,Group_2,G2_30,Aug_18,0.6893,0.4267,0.816129032,0.6,0.241935484,0.959677419,0.344827586,1062,0.7266,0.389094913
GERD,Group_2,G2_30,Aug_19,0.7295,0.48,0.822580645,0.612903226,0.306451613,0.951612903,0.408602151,1062,0.7266,0.389094913
GERD,Group_2,G2_30,Aug_18,0.7631,0.526,0.819354839,0.588235294,0.322580645,0.943548387,0.416666667,1062,0.7266,0.389094913
GERD,Group_2,G2_30,Aug_19,0.7751,0.5618,0.832258065,0.638888889,0.370967742,0.947580645,0.469387755,1062,0.7266,0.389094913
GERD,Group_2,G2_30,Aug_18,0.6891,0.3636,0.790322581,0.448275862,0.209677419,0.935483871,0.285714286,1062,0.7266,0.389094913
GERD,Group_2,G2_30,Aug_19,0.7211,0.4071,0.806451613,0.541666667,0.209677419,0.955645161,0.302325581,1062,0.7266,0.389094913
GERD,Group_2,G2_30,Aug_18,0.7087,0.4052,0.8,0.5,0.274193548,0.931451613,0.354166667,1062,0.7266,0.389094913
GERD,Group_2,G2_30,Aug_19,0.7235,0.3729,0.783870968,0.419354839,0.209677419,0.927419355,0.279569892,1062,0.7266,0.389094913
Depression,Group_2,G2_30,Aug_18,0.8031,0.5876,0.841935484,0.666666667,0.419354839,0.947580645,0.514851485,1058,0.78637,0.43237676
Depression,Group_2,G2_30,Aug_19,0.7541,0.5194,0.825806452,0.611111111,0.35483871,0.943548387,0.448979592,1058,0.78637,0.43237676
Depression,Group_2,G2_30,Aug_18,0.7927,0.5827,0.812903226,0.55,0.35483871,0.927419355,0.431372549,1058,0.78637,0.43237676
Depression,Group_2,G2_30,Aug_19,0.8103,0.6079,0.841935484,0.675675676,0.403225806,0.951612903,0.505050505,1058,0.78637,0.43237676
Depression,Group_2,G2_30,Aug_18,0.8003,0.5548,0.816129032,0.592592593,0.258064516,0.955645161,0.359550562,1058,0.78637,0.43237676
Depression,Group_2,G2_30,Aug_19,0.8322,0.6114,0.825806452,0.617647059,0.338709677,0.947580645,0.4375,1058,0.78637,0.43237676
Depression,Group_2,G2_30,Aug_18,0.7495,0.466,0.819354839,0.6,0.290322581,0.951612903,0.391304348,1058,0.78637,0.43237676
Depression,Group_2,G2_30,Aug_19,0.7892,0.5343,0.819354839,0.59375,0.306451613,0.947580645,0.404255319,1058,0.78637,0.43237676
Depression,Group_2,G2_30,Aug_18,0.7298,0.5052,0.822580645,0.620689655,0.290322581,0.955645161,0.395604396,1058,0.78637,0.43237676
Depression,Group_2,G2_30,Aug_19,0.7819,0.5894,0.822580645,0.585365854,0.387096774,0.931451613,0.466019417,1058,0.78637,0.43237676
Depression,Group_2,G2_30,Aug_18,0.8009,0.5447,0.829032258,0.628571429,0.35483871,0.947580645,0.453608247,1058,0.78637,0.43237676
Depression,Group_2,G2_30,Aug_19,0.7948,0.5496,0.819354839,0.607142857,0.274193548,0.955645161,0.377777778,1058,0.78637,0.43237676
Depression,Group_2,G2_30,Aug_18,0.7883,0.5231,0.793548387,0.473684211,0.290322581,0.919354839,0.36,1058,0.78637,0.43237676
Depression,Group_2,G2_30,Aug_19,0.8072,0.5636,0.832258065,0.727272727,0.258064516,0.975806452,0.380952381,1058,0.78637,0.43237676
Depression,Group_2,G2_30,Aug_18,0.8228,0.6102,0.832258065,0.65625,0.338709677,0.955645161,0.446808511,1058,0.78637,0.43237676
Depression,Group_2,G2_30,Aug_19,0.8342,0.6434,0.85483871,0.742857143,0.419354839,0.963709677,0.536082474,1058,0.78637,0.43237676
Depression,Group_2,G2_30,Aug_18,0.717,0.5124,0.829032258,0.655172414,0.306451613,0.959677419,0.417582418,1058,0.78637,0.43237676
Depression,Group_2,G2_30,Aug_19,0.7919,0.5879,0.838709677,0.730769231,0.306451613,0.971774194,0.431818182,1058,0.78637,0.43237676
Depression,Group_2,G2_30,Aug_18,0.7562,0.4438,0.8,0.5,0.290322581,0.927419355,0.367346939,1058,0.78637,0.43237676
Depression,Group_2,G2_30,Aug_19,0.7731,0.4681,0.812903226,0.5625,0.290322581,0.943548387,0.382978723,1058,0.78637,0.43237676
Asthma,Group_2,G2_40,Aug_0,0.8493,0.6884,0.916129032,0.894736842,0.414634146,0.992565056,0.566666667,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_1,0.9061,0.7727,0.932258065,0.954545455,0.512195122,0.996282528,0.666666667,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_2,0.8993,0.7874,0.938709677,0.958333333,0.56097561,0.996282528,0.707692308,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_3,0.8984,0.7495,0.925806452,0.95,0.463414634,0.996282528,0.62295082,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_4,0.871,0.7168,0.929032258,0.952380952,0.487804878,0.996282528,0.64516129,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_5,0.8178,0.608,0.906451613,0.875,0.341463415,0.992565056,0.49122807,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_6,0.8273,0.6042,0.903225806,0.789473684,0.365853659,0.985130112,0.5,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_7,0.8434,0.6695,0.906451613,0.928571429,0.317073171,0.996282528,0.472727273,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_8,0.8504,0.6498,0.909677419,0.882352941,0.365853659,0.992565056,0.517241379,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_9,0.8507,0.6432,0.896774194,0.8,0.292682927,0.988847584,0.428571429,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_10,0.8958,0.7229,0.922580645,0.869565217,0.487804878,0.988847584,0.625,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_11,0.875,0.7259,0.925806452,0.95,0.463414634,0.996282528,0.62295082,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_12,0.8636,0.6696,0.909677419,0.842105263,0.390243902,0.988847584,0.533333333,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_13,0.7744,0.5598,0.9,0.8125,0.317073171,0.988847584,0.456140351,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_14,0.7957,0.5587,0.9,0.857142857,0.292682927,0.992565056,0.436363636,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_15,0.7785,0.5653,0.9,0.857142857,0.292682927,0.992565056,0.436363636,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_16,0.7912,0.5601,0.893548387,0.785714286,0.268292683,0.988847584,0.4,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_17,0.8275,0.6128,0.903225806,0.789473684,0.365853659,0.985130112,0.5,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_0,0.8544,0.5299,0.880645161,0.625,0.243902439,0.977695167,0.350877193,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_1,0.9251,0.74,0.916129032,0.8,0.487804878,0.981412639,0.606060606,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_2,0.8809,0.6101,0.890322581,0.733333333,0.268292683,0.985130112,0.392857143,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_3,0.9133,0.6526,0.890322581,0.666666667,0.341463415,0.973977695,0.451612903,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_4,0.855,0.5585,0.890322581,0.733333333,0.268292683,0.985130112,0.392857143,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_5,0.8015,0.4731,0.877419355,0.636363636,0.170731707,0.985130112,0.269230769,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_6,0.8228,0.4959,0.887096774,0.714285714,0.243902439,0.985130112,0.363636364,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_7,0.8408,0.5243,0.880645161,0.642857143,0.219512195,0.981412639,0.327272727,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_8,0.8901,0.6283,0.877419355,0.588235294,0.243902439,0.973977695,0.344827586,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_9,0.8819,0.6039,0.880645161,0.642857143,0.219512195,0.981412639,0.327272727,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_10,0.8853,0.5903,0.880645161,0.625,0.243902439,0.977695167,0.350877193,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_11,0.9054,0.6561,0.893548387,0.7,0.341463415,0.977695167,0.459016393,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_12,0.8264,0.5187,0.887096774,0.714285714,0.243902439,0.985130112,0.363636364,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_13,0.8489,0.5293,0.890322581,0.769230769,0.243902439,0.988847584,0.37037037,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_14,0.7732,0.443,0.880645161,0.666666667,0.195121951,0.985130112,0.301886792,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_15,0.7764,0.4366,0.874193548,0.571428571,0.195121951,0.977695167,0.290909091,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_16,0.8124,0.4753,0.880645161,0.666666667,0.195121951,0.985130112,0.301886792,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_17,0.8042,0.4864,0.883870968,0.727272727,0.195121951,0.988847584,0.307692308,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_0,0.9171,0.7006,0.903225806,0.677419355,0.512195122,0.962825279,0.583333333,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_1,0.9143,0.7057,0.929032258,0.88,0.536585366,0.988847584,0.666666667,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_2,0.9164,0.7113,0.909677419,0.709677419,0.536585366,0.966542751,0.611111111,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_3,0.9221,0.7401,0.916129032,0.727272727,0.585365854,0.966542751,0.648648649,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_4,0.9082,0.7049,0.922580645,0.793103448,0.56097561,0.977695167,0.657142857,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_5,0.8792,0.6272,0.909677419,0.782608696,0.43902439,0.981412639,0.5625,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_6,0.8984,0.6254,0.887096774,0.6,0.43902439,0.955390335,0.507042254,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_7,0.8653,0.6193,0.896774194,0.64516129,0.487804878,0.959107807,0.555555556,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_8,0.942,0.7755,0.919354839,0.735294118,0.609756098,0.966542751,0.666666667,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_9,0.9493,0.7988,0.922580645,0.774193548,0.585365854,0.973977695,0.666666667,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_10,0.914,0.7225,0.922580645,0.757575758,0.609756098,0.970260223,0.675675676,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_11,0.9373,0.7975,0.932258065,0.8125,0.634146341,0.977695167,0.712328767,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_12,0.8835,0.6318,0.903225806,0.761904762,0.390243902,0.981412639,0.516129032,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_13,0.8886,0.6192,0.903225806,0.789473684,0.365853659,0.985130112,0.5,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_14,0.8968,0.6407,0.903225806,0.72,0.43902439,0.973977695,0.545454545,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_15,0.8712,0.5885,0.903225806,0.739130435,0.414634146,0.977695167,0.53125,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_16,0.9303,0.698,0.916129032,0.75862069,0.536585366,0.973977695,0.628571429,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_17,0.8947,0.6202,0.9,0.727272727,0.390243902,0.977695167,0.507936508,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_0,0.8306,0.4597,0.877419355,0.578947368,0.268292683,0.970260223,0.366666667,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_1,0.8704,0.5748,0.896774194,0.68,0.414634146,0.970260223,0.515151515,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_2,0.8456,0.4974,0.890322581,0.652173913,0.365853659,0.970260223,0.46875,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_3,0.8973,0.6108,0.922580645,0.814814815,0.536585366,0.981412639,0.647058824,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_4,0.8536,0.55,0.896774194,0.68,0.414634146,0.970260223,0.515151515,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_5,0.8263,0.4769,0.890322581,0.733333333,0.268292683,0.985130112,0.392857143,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_6,0.8433,0.4729,0.880645161,0.611111111,0.268292683,0.973977695,0.372881356,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_7,0.8308,0.4802,0.877419355,0.578947368,0.268292683,0.970260223,0.366666667,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_8,0.8795,0.5607,0.9,0.727272727,0.390243902,0.977695167,0.507936508,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_9,0.8382,0.5287,0.887096774,0.6875,0.268292683,0.981412639,0.385964912,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_10,0.9183,0.651,0.909677419,0.709677419,0.536585366,0.966542751,0.611111111,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_11,0.9061,0.5829,0.896774194,0.695652174,0.390243902,0.973977695,0.5,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_12,0.8284,0.4888,0.890322581,0.733333333,0.268292683,0.985130112,0.392857143,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_13,0.8672,0.5429,0.887096774,0.65,0.317073171,0.973977695,0.426229508,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_14,0.8388,0.4881,0.890322581,0.705882353,0.292682927,0.981412639,0.413793103,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_15,0.8275,0.4718,0.883870968,0.666666667,0.243902439,0.981412639,0.357142857,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_16,0.8294,0.4622,0.883870968,0.631578947,0.292682927,0.973977695,0.4,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_17,0.8365,0.477,0.880645161,0.611111111,0.268292683,0.973977695,0.372881356,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_0,0.8197,0.5056,0.880645161,0.590909091,0.317073171,0.966542751,0.412698413,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_1,0.8582,0.5695,0.909677419,0.76,0.463414634,0.977695167,0.575757576,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_2,0.8526,0.5677,0.887096774,0.666666667,0.292682927,0.977695167,0.406779661,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_3,0.915,0.6798,0.916129032,0.75862069,0.536585366,0.973977695,0.628571429,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_4,0.8446,0.5718,0.9,0.727272727,0.390243902,0.977695167,0.507936508,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_5,0.8211,0.4145,0.874193548,0.55,0.268292683,0.966542751,0.360655738,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_6,0.836,0.4807,0.877419355,0.578947368,0.268292683,0.970260223,0.366666667,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_7,0.8415,0.5224,0.887096774,0.666666667,0.292682927,0.977695167,0.406779661,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_8,0.8963,0.5941,0.9,0.708333333,0.414634146,0.973977695,0.523076923,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_9,0.844,0.5013,0.883870968,0.647058824,0.268292683,0.977695167,0.379310345,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_10,0.9271,0.6736,0.916129032,0.777777778,0.512195122,0.977695167,0.617647059,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_11,0.8997,0.6011,0.896774194,0.68,0.414634146,0.970260223,0.515151515,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_12,0.7909,0.4137,0.890322581,0.684210526,0.317073171,0.977695167,0.433333333,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_13,0.7931,0.4205,0.887096774,0.6875,0.268292683,0.981412639,0.385964912,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_14,0.7852,0.4126,0.883870968,0.631578947,0.292682927,0.973977695,0.4,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_15,0.7799,0.3774,0.880645161,0.625,0.243902439,0.977695167,0.350877193,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_16,0.8134,0.4247,0.880645161,0.625,0.243902439,0.977695167,0.350877193,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_17,0.8147,0.42,0.883870968,0.631578947,0.292682927,0.973977695,0.4,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_0,0.8718,0.6376,0.922580645,0.814814815,0.536585366,0.981412639,0.647058824,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_1,0.8731,0.6371,0.909677419,0.782608696,0.43902439,0.981412639,0.5625,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_2,0.8843,0.6477,0.916129032,0.777777778,0.512195122,0.977695167,0.617647059,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_3,0.8974,0.7018,0.922580645,0.814814815,0.536585366,0.981412639,0.647058824,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_4,0.895,0.6888,0.912903226,0.791666667,0.463414634,0.981412639,0.584615385,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_5,0.8268,0.4646,0.874193548,0.571428571,0.195121951,0.977695167,0.290909091,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_6,0.8543,0.5828,0.893548387,0.666666667,0.390243902,0.970260223,0.492307692,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_7,0.8878,0.6725,0.919354839,0.807692308,0.512195122,0.981412639,0.626865672,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_8,0.8841,0.6491,0.909677419,0.724137931,0.512195122,0.970260223,0.6,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_9,0.8507,0.5211,0.880645161,0.625,0.243902439,0.977695167,0.350877193,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_10,0.9017,0.6822,0.916129032,0.75862069,0.536585366,0.973977695,0.628571429,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_11,0.8093,0.4904,0.887096774,0.714285714,0.243902439,0.985130112,0.363636364,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_12,0.8168,0.4411,0.877419355,0.636363636,0.170731707,0.985130112,0.269230769,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_13,0.7964,0.4231,0.874193548,0.583333333,0.170731707,0.981412639,0.264150943,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_14,0.803,0.4222,0.874193548,0.583333333,0.170731707,0.981412639,0.264150943,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_15,0.8424,0.4893,0.880645161,0.666666667,0.195121951,0.985130112,0.301886792,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_16,0.8236,0.4632,0.874193548,0.5625,0.219512195,0.973977695,0.315789474,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_17,0.8314,0.4628,0.870967742,0.529411765,0.219512195,0.970260223,0.310344828,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_0,0.9111,0.7315,0.906451613,0.833333333,0.365853659,0.988847584,0.508474576,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_1,0.9133,0.7144,0.909677419,0.782608696,0.43902439,0.981412639,0.5625,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_2,0.9059,0.7074,0.912903226,0.888888889,0.390243902,0.992565056,0.542372881,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_3,0.9267,0.7884,0.929032258,0.952380952,0.487804878,0.996282528,0.64516129,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_4,0.8973,0.6853,0.906451613,0.833333333,0.365853659,0.988847584,0.508474576,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_5,0.8915,0.6305,0.893548387,0.75,0.292682927,0.985130112,0.421052632,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_6,0.8747,0.6116,0.896774194,0.714285714,0.365853659,0.977695167,0.483870968,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_7,0.8784,0.6509,0.906451613,0.8,0.390243902,0.985130112,0.524590164,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_8,0.9228,0.711,0.912903226,0.888888889,0.390243902,0.992565056,0.542372881,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_9,0.9143,0.7169,0.912903226,0.85,0.414634146,0.988847584,0.557377049,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_10,0.9338,0.8036,0.938709677,0.892857143,0.609756098,0.988847584,0.724637681,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_11,0.9369,0.7855,0.935483871,0.862068966,0.609756098,0.985130112,0.714285714,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_12,0.8847,0.6029,0.896774194,0.764705882,0.317073171,0.985130112,0.448275862,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_13,0.897,0.66,0.906451613,0.928571429,0.317073171,0.996282528,0.472727273,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_14,0.8942,0.6705,0.906451613,0.875,0.341463415,0.992565056,0.49122807,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_15,0.8779,0.5917,0.896774194,0.764705882,0.317073171,0.985130112,0.448275862,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_16,0.8955,0.6678,0.896774194,0.736842105,0.341463415,0.981412639,0.466666667,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_17,0.9014,0.6569,0.903225806,0.789473684,0.365853659,0.985130112,0.5,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_0,0.886,0.7247,0.922580645,1,0.414634146,1,0.586206897,1341,0.85635,0.49055327
Asthma,Group_2,G2_40,Aug_1,0.8163,0.6193,0.906451613,0.875,0.341463415,0.992565056,0.49122807,1341,0.85635,0.49055327
